cust_id,age,credit_score,email,distance_to_store,online_visits,online_trans,online_spend,store_trans,store_spend,sat_service,sat_selection
106,39.32986016047711,736.5621829231699,yes,3.3967041137657463,20,5,98.22987176720552,0,0.0,,
107,39.716743650157646,722.530458450368,yes,3.66831448327022,2,0,0.0,0,0.0,2.0,1.0
108,38.31731003296247,755.4076709667393,no,4.4898385738187425,54,19,368.8437829866606,1,25.961597356338203,,
109,27.20848295644364,751.0578964197796,yes,4.523939675592085,0,0,0.0,1,23.30337496935771,,
110,32.1867472176001,732.1345030452999,yes,42.23827970037269,6,3,61.83388990889176,0,0.0,,
111,24.531971865870744,659.0418542971004,yes,6.984607352757479,3,0,0.0,2,50.190774413876554,,
112,39.98370464070938,756.7338998002748,yes,12.856428571001898,4,1,18.979275678442427,0,0.0,,
113,36.50965938291465,741.8365098265098,yes,1.6132778795722165,0,0,0.0,1,28.947363103567504,,
114,33.79787486942243,684.4643807435467,yes,3.924663796908986,8,3,66.1836851737067,0,0.0,,
115,22.55602961361209,726.6931677896781,yes,1.722775980571324,0,0,0.0,3,40.51445323443228,,
116,39.1696172143816,650.535393314204,yes,4.647526012284258,17,6,122.21999134066071,1,25.670169709508247,,
117,37.31229149764274,718.4432749851497,no,5.2204143204439895,100,30,602.7266691864387,0,0.0,,
118,37.166654796172494,711.4900731799319,yes,2.0077205765076713,0,0,0.0,0,0.0,,
119,37.871466797278586,679.7755607651648,yes,13.35437297640641,37,15,314.3830251730505,0,0.0,4.0,3.0
120,32.30824914378286,697.2211007131674,yes,1.9223924391099538,49,11,204.64108440833184,4,119.18389900287661,1.0,2.0
121,29.846158415481696,743.6999342777108,yes,7.693216576927586,1,1,22.89459420285354,1,31.067873890076402,3.0,3.0
122,38.6133533694206,779.9318935810869,yes,18.950279628820596,56,19,361.55680449759706,0,0.0,3.0,3.0
123,33.66364458270848,724.0872076968915,yes,18.5893392466629,0,0,0.0,0,0.0,1.0,2.0
124,34.65637569216714,741.6942920273708,no,6.50104028088251,26,5,104.30919301214742,1,28.26303372383768,4.0,2.0
125,25.336747694041065,699.3809854517796,yes,18.28418550957906,0,0,0.0,0,0.0,3.0,4.0
126,39.88626350821018,692.0991380249977,yes,3.105119086124159,0,0,0.0,4,121.26063038530373,,
127,39.07767721378325,752.0127366403557,yes,6.679824578984191,21,6,112.99716005267604,1,30.322042017273514,1.0,1.0
128,30.672685458678945,707.8206592040221,yes,14.522831640086135,0,0,0.0,0,0.0,,
129,36.47808158250281,753.4848820391351,yes,0.7334181515704108,0,0,0.0,2,48.167344666267184,3.0,4.0
130,32.494347350702625,762.3680057861638,no,58.48183690671606,2,0,0.0,0,0.0,2.0,1.0
131,36.19049886285657,782.4215845778169,no,6.937350040848877,7,3,51.04557628771586,0,0.0,,
132,41.99964112582667,769.5733480684074,yes,6.804795366525071,0,0,0.0,1,38.94819527194541,,
133,34.3638900012425,665.176172527596,yes,177.29300070139124,32,13,219.5559961418835,1,40.167471317127486,3.0,3.0
134,32.39688504481905,704.2612912255831,yes,12.370143985239247,0,0,0.0,2,68.89215579063188,,
135,34.213606666414094,672.2362782683252,yes,5.650140353805345,2,1,17.661505901185482,0,0.0,,
136,28.11531259686918,702.4381228101776,yes,0.5824089130740414,0,0,0.0,5,229.07182529603102,,
137,36.353977882503834,771.2683583921984,yes,6.321442663816155,141,40,993.5311277742376,0,0.0,4.0,5.0
138,42.78877699821975,745.7572634452596,yes,2.1533241143457156,16,5,95.60728652126522,1,76.69643770844088,,
139,27.0525571005685,674.0627777975745,yes,8.897756807523765,106,34,675.5610076796632,2,88.20159905372408,,
140,42.50037309763841,769.1388185159475,yes,34.81445534707323,4,1,19.584983592305843,0,0.0,4.0,3.0
141,35.95768269576776,731.8404106921917,yes,2.4838335684211184,9,2,42.84950809437925,2,160.18807580787058,2.0,2.0
142,29.534004169183262,804.5344428463809,yes,11.665111721737357,1,0,0.0,0,0.0,3.0,1.0
143,31.639904016569197,682.7397698552287,yes,10.738098297372886,90,29,648.2307800077276,1,27.628911386160638,3.0,1.0
144,33.288098834639236,725.9922295291958,yes,3.1390288486177154,10,4,78.97568589982721,3,87.7486792004502,3.0,2.0
145,29.74117498636528,692.0658675415792,yes,3.9803262406982025,78,25,543.2769610971434,0,0.0,3.0,2.0
146,42.35053921208422,710.94895184294,yes,2.915416861587153,38,13,298.32811623854053,3,93.52067169213663,4.0,4.0
147,32.03398063160102,703.175500555087,yes,11.692073921856386,0,0,0.0,1,17.52126104616991,,
148,34.401286557327616,772.7664215670609,yes,0.7600211578102093,0,0,0.0,1,34.782730790286145,,
149,27.99128007401221,709.201694952411,yes,38.498976031574564,6,1,18.115680589266827,0,0.0,4.0,2.0
150,33.30283338367213,748.9871367166018,yes,6.183460036999293,12,5,96.97038329767027,2,46.83879510431017,2.0,3.0
151,31.439190851756138,674.9596634589861,yes,10.087780114476086,3,2,41.961933079120115,0,0.0,4.0,3.0
152,36.77346382962487,744.0895536416084,yes,5.8530240116264,44,14,284.13112812859674,0,0.0,4.0,3.0
153,41.25633191733891,698.4628080860681,yes,4.031443476931052,14,4,78.08906393167766,1,35.417493013819964,4.0,3.0
154,32.964167105332535,734.705252222236,yes,7.321854400205649,49,18,348.32439780800064,1,56.01261498940266,,
155,31.049540300178858,719.6829297336021,yes,44.427005485967754,49,19,374.19018314605097,1,19.860774804464057,2.0,2.0
156,30.8758004316907,761.6094591202215,yes,1.9666403225393676,7,4,75.60169594727178,1,60.501026002986045,4.0,3.0
157,30.228629715415973,695.7597454539945,no,1.3392740771455454,4,3,61.27704760963208,0,0.0,3.0,1.0
158,33.39592634954188,653.085264641243,yes,4.417171480936795,14,3,55.62575897455878,0,0.0,4.0,3.0
159,36.54470451448172,853.5962577905215,yes,20.634610769830942,10,1,19.32279555990073,1,47.67987588105026,3.0,2.0
160,37.67707610473462,779.0958233681563,yes,3.448170107178453,0,0,0.0,3,253.24715478493982,3.0,2.0
161,26.23070348036573,705.1857590521128,yes,9.30379230040873,52,12,242.80008633528126,2,60.24082602331301,1.0,1.0
162,32.743325768109955,677.996551959317,no,4.342362706678875,7,1,20.066537394522683,3,96.98307575314794,,
163,40.74267434531555,672.5522745191888,no,40.69944724369044,6,1,21.833257817402625,2,80.23213186061598,2.0,1.0
164,23.050356321573105,673.1173037366386,yes,3.9123599411967462,107,28,521.7627422002943,1,74.59732724990613,1.0,2.0
165,40.14768315634001,707.2156844895161,yes,17.281209223791482,0,0,0.0,1,46.94527604339467,3.0,3.0
166,30.097230121501905,700.2864937968577,yes,21.795271908756717,3,0,0.0,0,0.0,4.0,2.0
167,37.66899750283695,651.0585505548408,yes,9.588889796319002,18,4,85.91222191975055,0,0.0,4.0,2.0
168,39.256372918421974,649.6731292164642,yes,8.534460141935913,161,51,970.8160360056069,0,0.0,5.0,4.0
169,45.55141845547371,737.2260782553564,yes,35.49983941988634,11,3,60.26469818383802,2,66.41639271957212,4.0,4.0
170,35.98370524589566,701.23350333022,yes,1.7825253496753113,0,0,0.0,1,35.41890781041591,5.0,4.0
171,36.89447518921229,812.6762308467298,yes,1.8222319221968666,25,10,191.9662007981761,4,91.74765651102491,,
172,36.533409629091146,734.877880603153,yes,1.3661810086179935,77,24,487.95295164799927,2,27.656675597864005,1.0,1.0
173,44.40341295036386,783.6019349448549,yes,0.6612877561214404,0,0,0.0,1,21.315883995183327,,
174,37.93524600089342,791.1913883909199,no,6.251726374896604,22,6,103.1293293955116,6,177.68754300685077,,
175,35.635970230720766,652.9475807387977,yes,31.751865683004947,197,55,1202.0246156661124,1,18.43556094583083,3.0,1.0
176,33.45739336961148,727.4124897590921,yes,16.76665654915935,16,3,62.44580840438722,0,0.0,1.0,1.0
177,38.85507618873058,704.1042777660416,yes,0.4001641087149188,222,69,1491.561657626961,1,26.99608653882939,2.0,3.0
178,32.442187199827,761.9660808382133,yes,3.053840093605243,0,0,0.0,1,29.614997284850038,1.0,2.0
179,44.475586227800875,698.8102292179447,yes,4.591527492158133,23,7,137.67811420272827,0,0.0,,
180,36.9408038714176,846.8778419512163,no,3.249361872573348,0,0,0.0,0,0.0,,
181,30.741958388071353,647.6162352522979,no,25.290554253344567,18,7,145.42398619415493,1,25.786867290358032,,
182,33.769752097637934,718.0458574226778,yes,31.984338651616163,0,0,0.0,0,0.0,4.0,2.0
183,35.4368334345747,610.9839597831675,yes,12.61780902349581,89,27,559.1879874023408,0,0.0,3.0,1.0
184,31.59331901947636,678.334459478344,no,7.933646285043738,10,2,29.766393826005014,3,86.87600749091162,,
185,35.35898910930743,817.4862732106589,yes,8.61044180783419,46,16,355.1744710651172,0,0.0,2.0,1.0
186,35.63596175121367,671.3290371915859,yes,4.214112719568033,118,31,643.661799065721,1,25.77986683000373,,
187,44.65763880679026,657.2690096863533,yes,3.547321597679477,12,2,45.81047261571476,3,87.51602765648983,,
188,39.351292380473915,781.1717075014287,yes,13.267475390492631,0,0,0.0,1,27.408551102757638,3.0,3.0
189,33.506723866926635,729.7426419161087,yes,13.478544306062325,1,0,0.0,0,0.0,3.0,2.0
190,34.930189847620525,697.1034095745161,yes,6.298208151719756,0,0,0.0,1,36.85360945391352,,
191,39.99267883798508,790.9352573660863,yes,19.579172178861345,4,1,21.06849799344542,1,69.90650277890073,3.0,1.0
192,35.296374270143055,759.0582146620193,no,14.978515969332046,2,1,19.289261756057346,0,0.0,,
193,40.024223798311105,783.5924513770066,yes,266.1920126516877,1,0,0.0,0,0.0,,
194,41.80172449514947,769.7666113358534,yes,12.82152841750426,2,0,0.0,1,27.94789517011172,,
195,33.04534727275995,736.7063559879878,yes,0.2895506290629467,396,123,2728.6626490271246,6,105.10571751316087,1.0,2.0
196,32.06733360532421,739.4556883306906,yes,12.172850198568277,10,1,17.04125006404408,1,41.39160487607755,2.0,1.0
197,39.48156641054956,721.1017347111821,yes,2.736351007920812,0,0,0.0,2,74.29439363848942,,
198,26.259874846509852,577.6205239906985,yes,8.772892354363881,5,2,40.5716878338815,1,38.282907625165265,2.0,2.0
199,36.59805319089214,740.8219911625862,yes,42.17123748324114,0,0,0.0,2,70.56792054961538,,
200,25.27602205979471,708.536195950799,yes,0.09980896714495079,0,0,0.0,12,172.62980212863079,3.0,3.0
201,35.93191850506648,772.6361368480277,no,7.078251918079058,1,0,0.0,0,0.0,,
202,40.473961192052336,724.039958140259,yes,8.02687358708044,125,35,553.077602984555,1,44.07450707156797,2.0,2.0
203,32.63125352279387,736.604895310556,yes,3.3764819125469323,0,0,0.0,0,0.0,,
204,35.285188823461674,740.5019450368844,no,51.60988847771324,36,13,234.53105439895418,0,0.0,1.0,2.0
205,39.286094272864005,759.722288698084,yes,2.0100415286760223,53,14,256.95668735009383,2,34.091095383731414,5.0,4.0
206,35.0552624388231,776.6503425375702,yes,21.697773915382278,97,26,550.2088200979615,0,0.0,4.0,2.0
207,41.48060442101027,715.3476330233545,yes,2.4735206147945052,23,3,63.2348613168771,1,34.94786823293494,3.0,2.0
208,26.292215562265415,652.6473066791364,yes,4.7177286120640405,0,0,0.0,0,0.0,,
209,31.98634078477819,797.2262594823102,yes,23.04350678114509,63,21,450.9160227920292,0,0.0,,
210,36.29336177759081,802.4349055602154,yes,6.556800602772688,2,0,0.0,0,0.0,,
211,27.73403250085575,731.4935536629843,yes,3.5679596760317214,57,17,380.7685660833297,1,71.12796123014647,4.0,3.0
212,33.747709063369875,638.4236077735193,yes,39.69300950033672,43,12,250.47462743852174,0,0.0,,
213,34.5833548313145,623.922843995868,yes,38.81330070860305,20,5,102.55851893996575,0,0.0,5.0,3.0
214,33.70065289393589,723.0688052054932,yes,8.093651790361417,19,7,155.5324506725741,0,0.0,2.0,1.0
215,39.106470735920325,664.2687012522567,no,18.942217729097024,0,0,0.0,2,118.01488085087122,5.0,4.0
216,40.86980283571131,804.3199375844766,yes,1.4349652795629464,47,15,293.98739940321036,5,185.0462866953461,1.0,2.0
217,30.39271383012788,722.7587525485097,no,42.337502690958665,179,47,1037.2777531578436,1,35.767563347935074,,
218,34.854542291916005,769.9405285212863,no,7.017385712794918,1,0,0.0,1,66.5181387894546,,
219,23.496421167465492,671.0348017757076,no,49.13109253469971,0,0,0.0,0,0.0,3.0,1.0
220,38.337918467368574,682.2278218621113,yes,1.5514357383296682,0,0,0.0,0,0.0,,
221,33.70169703264011,750.8570187473138,yes,56.489125457451145,24,7,118.88245960526322,0,0.0,2.0,1.0
222,29.272581609630716,761.4410968464522,no,5.839080377083008,27,5,101.13797343517564,1,24.739730551195027,5.0,4.0
223,37.32676608415991,770.1404541961037,yes,4.759211408665119,0,0,0.0,2,79.10284892521257,,
224,36.6942604188636,742.3178938483793,yes,4.651298438774596,93,29,553.2474080232148,1,29.53889192230855,2.0,2.0
225,32.79853080938342,629.6337647266002,yes,6.321573880132787,4,0,0.0,2,24.21722260315696,,
226,42.589721265989425,742.1728582715824,yes,1.977187836362645,19,2,38.54852133534519,0,0.0,1.0,1.0
227,42.969504810472046,701.078206659717,yes,10.022641406690289,6,1,24.295681018723776,2,54.99546254999721,5.0,5.0
228,39.9397899823982,825.4661669340232,yes,2.6177164463381,1,1,17.809534474911686,0,0.0,,
229,32.7186915337674,709.8992868332267,yes,4.433260040847566,27,7,147.34788866486352,1,23.85233616702478,3.0,2.0
230,34.41225304648543,733.5020953854776,yes,8.391203647584144,10,4,82.66748746562911,1,35.67523621808558,3.0,1.0
231,27.884803599693445,693.4612838341453,yes,9.900768527508694,4,3,64.22749549790194,0,0.0,3.0,2.0
232,40.74812873138964,749.6124141002297,yes,2.6147425578020767,0,0,0.0,1,31.885792254925246,4.0,2.0
233,32.0021102807972,804.1372631479592,yes,26.416362601983632,100,37,711.6121024715069,0,0.0,,
234,37.94931247424481,765.4237100750188,yes,10.75265689325216,0,0,0.0,0,0.0,4.0,2.0
235,34.57470181077179,682.7044061816348,yes,16.590156006451807,4,0,0.0,2,73.9617396878353,2.0,2.0
236,31.328395100549113,741.5413627760032,yes,3.804324792904212,4,2,43.2525589462409,1,40.291078318823175,3.0,2.0
237,36.19387079875448,797.9269536573482,yes,5.029423558218053,1,0,0.0,0,0.0,5.0,3.0
238,35.28819172096759,700.3621976388492,yes,4.278704788970852,0,0,0.0,1,35.125676136320834,,
239,39.8034340182054,704.8898337536975,yes,21.542146660800938,12,3,65.11904739473137,0,0.0,,
240,36.334481636869846,749.7288796579245,yes,2.4786525837257893,0,0,0.0,3,94.79091582613798,,
241,31.407696232839523,726.302642796977,yes,7.759512222245785,626,187,3646.0525990223546,1,21.964155944460504,4.0,4.0
242,29.07926348779094,745.7168818904364,yes,16.346081394435053,17,1,20.321124733086478,0,0.0,2.0,1.0
243,19.76329910918263,668.3805952206031,yes,12.557956494701333,0,0,0.0,4,78.50740676025956,3.0,1.0
244,26.344696410163756,672.3229317064109,yes,4.475488373746482,76,33,611.0735090220533,0,0.0,3.0,2.0
245,42.18075321258805,715.8408371498634,no,3.5159586515742607,9,1,17.28598802930783,4,95.20452004249381,,
246,35.90439054200034,734.2708027501396,yes,3.4594839291492043,32,8,173.87293530602074,0,0.0,,
247,36.20661326038976,636.8464929394736,yes,4.281541933678427,7,0,0.0,0,0.0,1.0,1.0
248,31.93978677679604,773.5594787505707,yes,3.984518622917308,43,10,169.3717607101666,0,0.0,2.0,2.0
249,43.29029303377693,793.7968410491301,yes,0.7423890085357332,21,5,121.8485550969618,2,66.83072972713383,,
250,36.035452710234175,711.3354608822438,yes,13.1713257352089,5,2,43.438366960657525,1,34.72398678354561,4.0,3.0
251,31.44831399688451,751.1640480304442,yes,1.378433654082724,22,8,144.26357322414222,2,67.94129758668039,,
252,38.015206163099336,673.0402724788913,no,2.605367236373355,2,1,20.3379297185501,1,64.68382368867212,,
253,33.60624849466395,700.4017600661227,yes,0.5330354028470228,173,49,783.2431469341626,2,58.726620944718846,4.0,3.0
254,50.52326458193016,742.9308511302727,yes,38.26381770685624,1,0,0.0,0,0.0,,
255,29.13011440070843,731.4406954013346,yes,2.9432827056230506,30,8,159.2081001937088,2,125.02355559379815,3.0,2.0
256,27.983190005923216,725.2668796488491,yes,1.7214672599316885,2,1,25.534625467945517,4,142.40218429247895,3.0,4.0
257,35.86230964385927,689.7342270769395,yes,15.844572624719046,6,2,34.80917055125216,0,0.0,3.0,2.0
258,33.078867315157176,815.8780119729647,yes,13.114719340000379,0,0,0.0,1,26.144453781760735,4.0,3.0
